"name","address","city","state","zipcode","county","latitude","longitude","adp","month","year","fiscalyear","inspectionmonth","inspectionyear","administrativesegregation","calculatedforce","chemicalforce","detainee_detainee_physassault_noseriousinj","detainee_detainee_physassault_seriousinj","detainee_staff_physassault_noseriousinj","detainee_staff_physassault_seriousinj","disciplinaryappeals","disciplinaryappeals_detaineefavor","disciplinaryinfractions","disciplinaryinfractions_guilty","disciplinarysegregation","force_seriousinjury","hungerstrikes","immediateforce","infectiousdiseasesconfirmed","infectiousdiseasesreported","medicalobservation","medicalsegregation","mentalhealthobservation","mentalhealthsegregation","nonlethalweaponsincidents","offsiteemergencycare","offsitemedicalcare","offsitementalhealthcare","outsidemedicalreferrals","pointrestraints","sanctionsover60days","sexual_detaineedetainee","sexual_detaineedetainee_sub","sexual_detaineeinmate","sexual_detaineeinmate_sub","sexual_detaineestaff","sexual_detaineestaff_sub","sexual_inmatedetainee","sexual_inmatedetainee_sub","sexual_staffdetainee","sexual_staffdetainee_sub","sickcallencounters","sickcallrequests","stripsearches","suicideattempts","suicideconstantmentalhealthwatch","disciplinary_filed","disciplinary_sub","food_filed","food_sub","force_filed","force_sub","library_filed","library_sub","mail_filed","mail_sub","medical_filed","medical_sub","other_filed","other_sub","prop_filed","prop_sub","safety_filed","safety_sub","sanitation_filed","sanitation_sub","sexualassault_sub","sexualassult_filed","solitary_filed","solitary_sub","staffconduct_filed","staffconduct_sub","visitation_filed","visitation_sub"
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1676.4960741585,9,2019,2019,11,2019,31,1,1,5,0,0,0,0,0,6,4,4,0,0,0,8,8,68,8,56,0,0,32,20,8,270,0,0,1,0,0,0,1,0,0,0,0,0,1864,2300,0,6,10,0,0,2,1,0,0,2,0,1,0,7,1,4,1,3,2,0,0,1,1,0,0,0,0,3,2,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,739.726618704964,8,2020,2020,11,2020,104,0,0,16,2,0,0,0,0,10,10,10,0,8,1,2,2,48,0,14,0,0,18,10,0,408,0,0,1,0,0,0,0,0,0,0,0,0,1280,1428,0,2,42,0,0,2,0,0,0,0,0,0,0,2,0,10,1,0,0,3,1,4,0,0,3,0,0,2,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1592.68033274843,1,2020,2020,11,2020,20,0,2,20,2,0,0,0,0,44,40,42,0,2,2,16,16,38,0,46,0,0,24,44,4,606,0,0,3,0,0,0,0,0,0,0,3,0,2860,3114,0,4,56,5,1,5,3,0,0,24,19,0,0,7,0,13,4,5,3,0,0,0,0,0,3,0,0,5,2,7,1
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,951.089605736612,9,2020,2020,11,2020,108,1,0,6,0,0,0,0,0,2,2,2,0,4,2,338,338,118,0,14,0,0,20,54,0,336,0,0,0,0,0,0,0,0,0,0,0,0,1656,1820,0,0,30,1,1,2,1,0,0,0,0,2,0,0,0,18,2,1,0,1,0,0,0,0,2,0,0,1,1,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1541.28347881714,12,2019,2020,11,2020,20,2,1,16,4,0,0,0,0,82,52,82,0,0,1,4,4,22,0,34,0,0,48,30,2,598,0,0,2,0,0,0,0,0,0,0,2,0,3030,3408,0,0,60,2,0,3,0,0,0,2,2,1,0,10,2,18,5,8,3,0,0,1,0,0,4,0,0,0,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1746.247580353,8,2019,2019,11,2019,32,0,1,8,0,0,0,1,0,11,10,10,0,0,5,18,18,48,0,54,0,0,38,32,4,240,0,0,0,0,0,0,1,0,0,0,0,0,2578,2268,0,0,8,0,0,6,1,0,0,4,0,0,0,9,0,10,1,10,2,1,1,1,1,0,0,0,0,7,2,1,1
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1326.53890241086,5,2020,2020,11,2020,48,0,2,16,6,4,1,0,0,24,16,26,0,6,6,0,0,40,0,30,0,0,26,54,6,308,0,0,0,0,0,0,0,0,0,0,0,0,2236,2444,0,0,58,0,0,6,4,0,0,1,1,0,0,12,0,18,1,7,1,1,0,3,0,0,2,0,0,6,1,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1297.187845304,10,2020,2021,11,2020,18,0,0,14,4,0,0,0,0,42,38,12,0,2,0,148,148,86,0,22,0,0,8,28,0,336,0,0,2,0,0,0,0,0,0,0,1,0,1502,1630,0,0,34,0,1,4,0,0,0,1,0,2,0,7,1,17,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1767.05519974742,1,2019,2019,11,2019,24,0,0,10,0,0,0,3,0,7,4,7,0,0,3,16,16,42,0,78,0,0,26,16,10,432,0,0,2,0,0,0,1,0,0,0,0,0,4102,4002,0,12,28,0,0,0,0,0,0,1,0,0,0,10,3,6,2,1,1,0,0,1,1,0,1,0,0,7,1,1,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,187.993773211,4,2021,2021,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1610.40270977414,2,2020,2020,11,2020,26,0,1,18,0,0,0,0,0,50,46,48,0,0,1,2,2,40,0,36,0,0,22,30,4,694,0,0,3,0,0,0,0,0,0,0,3,0,2600,2906,0,4,62,0,0,4,2,3,0,6,1,2,1,12,3,30,11,9,2,1,1,0,0,0,2,0,0,6,2,3,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,308.509820851964,1,2021,2021,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1739.01387391592,11,2018,2019,11,2019,27,1,1,7,0,1,0,0,0,30,29,36,0,0,3,6,6,116,0,46,0,0,18,10,14,386,0,0,2,0,0,0,0,0,0,0,0,0,4038,4116,1,2,10,0,0,0,0,0,0,2,0,1,0,27,10,7,0,3,2,1,1,4,1,0,0,0,0,8,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,253.245057843857,2,2021,2021,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1575.63933094734,4,2020,2020,11,2020,200,0,2,20,6,0,0,0,0,24,30,40,0,6,3,0,0,44,0,38,0,0,30,44,4,406,0,0,4,0,0,0,0,0,0,0,0,0,2698,2978,0,2,56,0,0,3,2,0,0,3,0,1,0,17,2,17,1,5,2,3,1,19,0,0,0,0,0,21,1,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1836.16107119259,12,2018,2019,11,2019,26,0,0,9,0,3,0,1,1,26,23,39,0,0,4,8,8,52,0,38,0,0,26,14,8,344,0,0,0,0,0,0,0,0,0,0,0,0,3754,3732,0,0,0,0,0,6,0,0,0,0,0,0,0,12,3,4,1,3,3,1,0,0,0,0,4,0,0,9,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1616.21546624353,10,2019,2020,11,2019,28,0,0,3,0,0,0,1,0,8,8,28,0,2,1,8,8,76,12,58,0,0,28,14,8,276,0,0,6,0,0,0,0,0,0,0,0,0,2432,3384,0,4,14,0,0,1,1,0,0,3,3,1,0,31,9,13,1,3,1,1,1,0,0,0,2,0,0,1,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,99.0539215713532,8,2021,2021,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,150.994068915428,5,2021,2021,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1102.80095429257,6,2020,2020,11,2020,48,1,1,12,2,0,0,0,0,36,30,38,0,8,1,0,0,34,0,32,0,1,14,20,0,390,0,0,3,0,0,0,0,0,0,0,0,0,2000,2216,0,0,64,0,0,0,0,0,0,2,0,1,0,20,1,5,4,5,0,2,2,2,1,0,5,1,0,3,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1770.5088627465,3,2019,2019,11,2019,27,1,0,11,0,1,0,2,0,11,7,11,0,6,3,16,16,68,1,52,0,0,32,28,10,370,0,0,0,0,0,0,1,0,0,0,0,0,3482,3470,0,6,12,0,0,0,0,0,0,2,0,2,2,6,1,2,0,6,1,0,0,0,0,0,2,0,0,8,0,2,2
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,218.144447736571,3,2021,2021,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,1713.94290659338,2,2019,2019,11,2019,19,2,2,11,0,0,0,2,0,9,3,3,0,0,2,8,8,62,0,54,0,0,24,12,10,422,0,0,1,0,0,0,0,0,0,0,0,0,3440,3528,0,8,16,0,0,0,0,0,0,0,0,0,0,11,1,5,1,3,3,0,0,0,0,0,0,0,0,4,1,0,0
"ADELANTO ICE PROCESSING CENTER","10250 RANCHO ROAD","Adelanto","CA",92301,"San Bernardino",34.559424,-117.442225,290.647921938377,12,2020,2021,11,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,38,38,0,0,3,,,2,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,4,4,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,1,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,1,2021,2021,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,11,2020,2021,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,12,2020,2021,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,4,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,4,2021,2021,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,5,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,5,2021,2021,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,6,2021,2021,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,7,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,3,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,3,2021,2021,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,10,2020,2021,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,6,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,10,2021,2022,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,9,2021,2021,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,8,2021,2021,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,2,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,2,2021,2021,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,9,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,7,2021,2021,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,8,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALAMANCE COUNTY DETENTION FACILITY","109 SOUTH MAPLE STREET","GRAHAM","NC",27253,"",36.0694985100016,-79.40352595,,11,2021,2022,12,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,90.4959298416071,3,2020,2020,12,2020,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,62.2792794067144,5,2020,2020,12,2020,1,0,0,3,1,0,0,0,0,9,8,8,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,49.93241499725,6,2019,2019,12,2019,,0,0,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,55.3464377682775,12,2018,2019,12,2019,,0,0,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,141.79761127431,7,2021,2021,8,2021,1,0,0,1,0,0,0,0,0,2,2,2,0,0,0,7,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,52.0496175752,4,2019,2019,12,2019,,0,0,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,90.6485507259411,8,2021,2021,8,2022,6,0,0,0,0,0,0,0,0,6,6,6,0,0,0,7,7,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,50.4159769237142,6,2020,2020,12,2020,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,44.297138488,7,2019,2019,12,2019,,0,0,,0,0,0,0,0,,,,0,0,0,1,1,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,124.468085106065,1,2022,2022,8,2022,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,17,17,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALLEN PARISH PUBLIC SAFETY COMPLEX","7340 HIGHWAY 26 WEST","Oberlin","LA",70655,"Allen",30.622443,-92.774923,47.400370879125,2,2019,2019,12,2019,,0,0,,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
